country,countryname,StartDate,EndDate,Status,Progress,Duration,Finished,RecordedDate,home,gathering,distance,hands,help_covid,donate_covid,volunteer_covid,help,donate,volunteer,admiration,calm,compassion,determination,moved,gratitude,hope,love,relief,pleasure,anger,anxiety,boredom,confusion,disgust,fear,frustration,loneliness,regret,sadness,ERQ1_rumination,ERQ2_reappraisal,ERQ3_suppression,ERQ4_socialsharing,ERQ5_distraction,ERQ6_acceptance,support,connected,phy_healthy,mentally_healthy,stressed,tired,depressed,res_1,res_2,euda_1,euda_2,swl,sympathy,concerned,overwhelmed,distressed,self_vulnerable,country_vulnerable,age,education,gender,ladder,employment,losejob,covidsymptom,language,datasource,ISO3,longstring,na_count
10,Australia,06/05/2020 05:23,06/05/2020 05:44,0,100,1298,1,06/05/2020 05:44,5,5,8,10,1,1,1,1,1,0,4,5,6,3,3,3,6,4,1,3,4,6,0,3,3,3,6,0,3,4,2,5,3,5,4,4,4,6,7,65,100,95,44,5,4,3,5,5,6,5,2,3,4,6,50,16,2,7,2,NA,0,ZH-S,snowball,AUS,3,0
10,Australia,25/04/2020 00:02,25/04/2020 00:13,0,100,630,1,25/04/2020 00:13,91,0,3,100,0,0,0,0,0,0,1,3,3,0,4,3,1,5,1,1,1,2,5,0,0,2,4,3,3,3,2,3,5,1,5,3,4,4,69,70,18,60,3,2,2,3,0,3,2,2,0,1,4,2,72,21,2,7,3,NA,0,EN,snowball,AUS,3,0
10,Australia,05/05/2020 23:03,05/05/2020 23:11,0,100,446,1,05/05/2020 23:11,89,93,88,95,0,0,0,1,0,0,6,4,6,6,6,6,4,6,2,2,6,4,4,3,1,4,3,5,1,6,1,1,1,2,5,5,6,4,89,86,94,77,96,4,4,4,4,5,5,4,3,3,0,4,29,19,2,6,4,NA,0,ZH-S,snowball,AUS,4,0
10,Australia,05/05/2020 03:09,05/05/2020 03:18,0,100,540,1,05/05/2020 03:18,97,100,97,100,0,1,0,1,0,0,5,3,6,4,2,4,2,5,0,3,3,5,4,4,1,3,2,4,1,3,6,2,4,3,4,5,5,4,9,50,51,91,52,6,5,2,1,8,5,4,2,2,8,1,NA,16,2,9,"4,5",1,1,EN,snowball,AUS,2,0
10,Australia,03/05/2020 02:25,03/05/2020 02:33,0,100,514,1,03/05/2020 02:33,93,100,100,100,0,0,0,0,0,0,4,3,5,3,1,5,4,5,3,5,1,4,6,4,1,4,4,4,0,2,4,4,5,3,5,5,5,4,100,88,50,47,37,3,4,4,2,7,5,5,3,5,8,6,26,16,2,7,1,NA,1,EN,snowball,AUS,3,0
10,Australia,04/05/2020 02:28,04/05/2020 02:34,0,100,362,1,04/05/2020 02:34,100,100,100,81,0,0,0,1,0,0,2,2,4,4,3,2,4,4,2,4,5,4,6,6,5,3,4,4,4,3,4,4,2,3,3,1,4,3,70,23,91,81,100,3,3,2,1,3,5,5,4,3,2,4,23,13,2,6,4,NA,0,ZH-S,snowball,AUS,3,0
10,Australia,22/04/2020 00:51,22/04/2020 01:00,0,100,528,1,22/04/2020 01:00,100,100,100,70,1,0,0,0,0,0,6,5,0,6,6,6,6,6,6,5,0,0,3,0,0,0,0,1,0,0,0,2,3,3,3,3,0,4,100,81,0,0,51,6,6,6,5,7,3,3,0,4,5,5,36,20,2,6,1,NA,0,VI,snowball,AUS,6,0
10,Australia,04/05/2020 05:11,04/05/2020 05:32,0,100,1266,1,04/05/2020 05:32,90,100,90,50,0,0,1,1,0,0,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,1,1,6,1,6,1,6,6,6,6,95,95,9,9,9,6,6,6,6,9,6,5,0,0,1,1,50,15,2,7,"1,2",NA,0,ZH-S,snowball,AUS,10,0
10,Australia,06/05/2020 00:54,06/05/2020 01:01,0,100,397,1,06/05/2020 01:01,100,100,50,100,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,100,27,23,22,2,3,5,3,7,4,4,3,3,0,0,30,NA,2,6,5,0,0,ZH-S,snowball,AUS,7,0
10,Australia,03/05/2020 21:54,03/05/2020 22:19,0,100,1490,1,03/05/2020 22:20,85,0,20,70,0,0,0,0,0,0,2,4,4,5,2,3,3,5,0,3,0,0,0,1,0,0,0,0,1,0,0,0,4,4,0,5,3,0,100,100,48,8,4,5,6,4,2,8,3,4,0,0,2,4,NA,NA,2,7,2,NA,0,ZH-S,snowball,AUS,4,0
10,Australia,05/05/2020 23:47,05/05/2020 23:56,0,100,579,1,05/05/2020 23:56,100,100,100,100,0,0,0,0,0,0,6,6,5,6,6,6,3,6,3,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,100,100,100,0,0,3,6,6,6,10,0,4,0,0,8,9,38,22,1,5,2,NA,0,ZH-S,snowball,AUS,7,0
10,Australia,04/05/2020 17:28,04/05/2020 17:36,0,100,440,1,04/05/2020 17:36,68,59,50,100,0,0,0,0,0,0,3,5,2,4,0,6,5,6,3,4,5,4,3,4,2,3,5,4,3,4,4,6,1,4,6,4,6,4,93,80,35,35,21,4,4,6,4,7,3,3,5,3,7,6,20,14,2,5,5,1,0,EN,snowball,AUS,1,0
10,Australia,05/05/2020 22:28,05/05/2020 22:40,0,100,710,1,05/05/2020 22:40,70,100,94,92,0,1,0,1,1,0,3,4,5,5,4,3,3,5,2,3,4,5,0,6,4,5,3,3,4,3,4,6,0,6,6,6,4,4,98,95,99,96,98,4,4,3,2,2,4,6,4,5,4,6,NA,NA,2,8,1,NA,0,ZH-S,snowball,AUS,2,0
10,Australia,06/05/2020 00:15,06/05/2020 00:24,0,80,553,0,13/05/2020 00:24,74,78,95,65,0,0,0,1,0,0,3,3,5,2,4,5,2,4,4,4,6,4,2,6,3,5,6,0,0,5,5,3,0,6,4,5,6,4,27,28,100,100,25,6,4,2,5,8,6,3,3,2,NA,NA,NA,NA,NA,NA,,NA,NA,EN,snowball,AUS,3,0
10,Australia,19/04/2020 04:06,19/04/2020 04:18,0,100,772,1,19/04/2020 04:18,80,100,70,100,0,0,0,0,0,0,6,4,3,5,4,6,6,6,3,6,1,3,6,1,3,3,1,5,3,5,3,6,6,1,5,3,6,4,80,58,28,80,28,5,4,5,4,8,6,6,1,1,8,5,24,16,2,5,1,NA,1,ID,snowball,AUS,3,0
10,Australia,04/05/2020 19:08,04/05/2020 19:23,0,100,892,1,04/05/2020 19:23,90,95,45,60,0,0,0,0,0,0,1,2,1,2,1,2,2,0,2,4,0,1,4,1,1,1,1,0,0,1,2,4,4,3,4,4,4,3,65,87,34,88,13,5,4,4,2,6,5,5,2,3,2,3,20,14,2,6,"2,4",NA,1,EN,snowball,AUS,4,0
10,Australia,19/04/2020 21:19,19/04/2020 21:31,0,100,685,1,19/04/2020 21:31,100,100,100,100,1,1,0,0,0,0,4,4,5,5,6,6,5,5,2,6,0,4,0,3,1,3,4,4,0,4,4,1,4,3,3,3,4,2,75,81,82,80,72,4,4,4,4,8,4,4,4,4,7,5,48,16,2,NA,1,NA,0,ZH-S,snowball,AUS,2,0
10,Australia,05/05/2020 09:34,05/05/2020 09:46,0,100,738,1,05/05/2020 09:46,95,100,75,100,0,0,0,1,0,1,4,4,4,6,3,5,4,6,4,6,0,3,0,1,0,0,0,0,0,2,2,5,3,5,1,6,6,5,80,100,7,14,0,5,5,5,5,7,4,2,1,2,0,0,22,16,1,8,4,NA,0,EN,snowball,AUS,5,0
10,Australia,06/05/2020 03:17,06/05/2020 03:31,0,100,876,1,06/05/2020 03:31,100,100,100,100,1,1,1,1,1,1,6,6,6,6,6,6,6,6,4,6,3,0,1,6,0,0,0,0,0,3,3,6,0,2,4,1,6,6,100,100,21,21,NA,6,6,6,6,10,0,0,2,0,1,1,NA,NA,1,7,1,NA,0,ZH-S,snowball,AUS,8,0
10,Australia,06/05/2020 01:02,06/05/2020 01:06,0,100,284,1,06/05/2020 01:07,88,100,88,87,0,1,1,1,1,1,4,3,4,6,5,6,6,5,3,4,0,6,6,4,1,3,5,3,6,5,5,6,4,5,1,6,6,5,81,69,71,61,52,5,5,5,4,7,4,6,4,2,2,0,24,18,2,7,2,NA,0,EN,snowball,AUS,2,0
10,Australia,03/05/2020 18:12,03/05/2020 18:18,0,100,362,1,03/05/2020 18:19,100,100,100,100,1,0,0,1,0,0,3,4,1,1,2,4,3,6,2,3,3,4,4,2,0,3,4,4,2,4,4,3,4,4,4,4,6,4,67,57,33,79,47,5,4,3,4,7,3,6,5,4,8,6,22,16,2,6,1,NA,1,EN,snowball,AUS,2,0
10,Australia,03/05/2020 06:43,03/05/2020 06:52,0,100,511,1,03/05/2020 06:52,100,100,100,100,0,0,0,0,0,0,6,4,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,100,100,0,0,0,6,6,6,6,10,4,6,4,3,0,1,NA,13,1,7,1,NA,0,ZH-S,snowball,AUS,10,0
10,Australia,03/05/2020 02:46,03/05/2020 03:01,0,100,910,1,03/05/2020 03:01,100,100,89,80,0,0,0,0,0,0,0,2,2,3,2,4,2,3,2,3,3,4,4,3,3,4,4,3,2,4,4,3,1,5,3,3,4,4,72,26,84,83,47,4,4,3,2,5,4,6,3,4,4,4,23,16,2,6,5,0,1,EN,snowball,AUS,2,0
10,Australia,05/05/2020 22:26,05/05/2020 22:36,0,100,628,1,05/05/2020 22:36,50,100,79,53,1,0,0,1,0,0,1,5,1,2,3,1,3,1,0,1,1,2,3,3,0,1,2,1,0,1,2,3,4,1,3,3,4,3,78,100,46,58,38,4,5,5,4,9,5,3,0,2,5,2,51,15,1,7,2,NA,0,EN,snowball,AUS,2,0
10,Australia,04/05/2020 03:39,04/05/2020 03:48,0,100,487,1,04/05/2020 03:48,100,100,100,3,0,0,0,1,0,0,4,3,6,3,5,4,6,6,0,5,1,4,1,5,0,4,4,0,4,3,3,0,3,3,3,3,4,5,88,88,73,19,31,3,3,4,4,7,6,6,6,5,3,3,21,14,2,8,"2,4",NA,0,ZH-S,snowball,AUS,2,0
10,Australia,04/05/2020 15:13,04/05/2020 15:42,0,100,1734,1,04/05/2020 15:42,79,88,84,100,1,0,0,1,0,0,6,6,5,5,1,5,6,6,5,6,0,0,4,6,0,1,0,4,0,6,0,1,0,0,0,0,6,5,100,100,0,0,0,6,5,6,6,10,6,5,3,5,2,1,58,14,1,9,1,NA,0,EN,snowball,AUS,2,0
10,Australia,06/05/2020 05:54,06/05/2020 06:01,0,77,411,0,13/05/2020 06:01,95,100,100,95,1,1,0,1,1,1,5,4,5,6,5,4,5,5,5,5,5,6,1,2,3,5,4,0,4,5,1,5,1,2,1,6,5,6,NA,NA,NA,NA,NA,5,5,5,5,NA,NA,NA,NA,NA,8,9,NA,NA,NA,NA,,NA,NA,EN,snowball,AUS,5,0
10,Australia,30/04/2020 21:20,30/04/2020 21:31,0,100,624,1,30/04/2020 21:31,80,100,100,100,1,0,0,0,0,0,0,3,1,3,0,2,0,5,0,0,6,2,0,5,0,4,5,4,0,5,6,5,4,0,5,2,1,1,81,62,62,74,74,2,2,1,0,3,0,1,0,0,2,1,41,21,2,6,2,NA,0,EN,snowball,AUS,2,0
10,Australia,06/05/2020 06:21,06/05/2020 06:30,0,100,573,1,06/05/2020 06:30,50,100,80,74,1,1,1,0,0,0,6,3,6,3,5,3,3,3,3,3,5,6,3,5,3,5,5,3,3,6,1,3,2,2,3,4,3,3,69,71,61,50,48,3,3,3,3,3,6,6,3,6,3,4,54,20,2,4,2,NA,0,ZH-S,snowball,AUS,5,0
10,Australia,04/05/2020 02:47,04/05/2020 03:07,0,100,1161,1,04/05/2020 03:07,100,100,100,85,1,0,0,0,1,1,6,6,5,5,5,6,6,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,100,100,5,5,8,0,6,5,5,9,5,4,2,5,0,3,51,16,1,9,4,NA,0,EN,snowball,AUS,10,0
10,Australia,05/05/2020 23:55,05/05/2020 23:58,0,72,213,0,12/05/2020 23:58,75,100,40,50,0,0,0,1,0,1,0,3,4,0,3,6,4,3,1,3,5,0,2,4,0,2,5,6,4,4,2,5,6,6,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,EN,snowball,AUS,2,0
10,Australia,03/05/2020 04:21,03/05/2020 04:24,0,68,151,0,10/05/2020 04:24,100,100,50,30,0,0,0,0,0,0,2,2,3,1,1,2,1,0,2,3,4,5,3,2,2,4,5,3,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,EN,snowball,AUS,2,0
10,Australia,07/05/2020 23:21,07/05/2020 23:36,0,100,910,1,07/05/2020 23:36,90,0,80,80,0,0,1,0,0,0,3,6,1,2,4,4,4,6,4,6,0,1,1,1,1,1,0,1,2,1,1,2,1,3,1,6,6,3,67,92,43,19,5,3,4,5,6,8,6,6,2,3,3,8,52,10,2,6,5,1,0,ZH-S,snowball,AUS,5,0
10,Australia,04/05/2020 18:22,04/05/2020 18:31,0,100,580,1,04/05/2020 18:32,2,2,2,2,1,0,0,1,0,0,3,5,6,5,0,4,3,6,4,0,5,1,3,3,3,0,1,5,0,1,0,3,5,0,5,3,2,6,2,2,2,2,2,6,6,5,6,5,6,6,0,0,4,7,NA,18,2,6,5,1,0,ZH-S,snowball,AUS,3,0
10,Australia,24/04/2020 04:51,24/04/2020 04:59,0,100,438,1,24/04/2020 04:59,100,100,100,100,0,0,0,0,0,0,0,6,2,0,4,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,5,1,4,100,100,0,5,5,5,5,5,5,9,5,4,0,3,1,0,35,17,2,6,1,NA,0,VI,snowball,AUS,10,0
10,Australia,12/05/2020 07:26,12/05/2020 07:50,0,100,1445,1,12/05/2020 07:50,80,100,80,95,1,0,1,1,0,1,4,4,2,1,3,2,2,3,4,3,1,3,0,4,1,2,2,1,3,1,1,3,4,3,0,5,2,1,61,79,84,96,93,4,5,4,4,5,2,3,4,4,3,5,22,15,2,7,4,NA,0,EN,snowball,AUS,2,0
10,Australia,09/05/2020 04:22,09/05/2020 04:28,0,100,407,1,09/05/2020 04:28,80,100,91,46,0,0,0,0,0,0,1,1,4,1,4,4,5,3,1,1,3,3,4,3,0,3,4,5,3,2,2,3,2,3,3,3,3,3,63,41,72,78,70,2,2,1,1,3,4,4,2,2,1,3,26,16,1,3,4,NA,0,ZH-S,snowball,AUS,2,0
10,Australia,06/05/2020 06:52,06/05/2020 07:11,0,100,1095,1,06/05/2020 07:11,92,100,90,90,0,0,0,1,1,0,6,2,6,5,6,6,6,5,2,2,0,6,3,3,4,4,5,2,1,4,4,3,2,3,5,2,5,3,81,46,100,85,100,4,4,3,2,5,5,4,3,5,5,1,27,12,2,4,2,NA,0,ZH-S,snowball,AUS,3,0
10,Australia,03/05/2020 02:45,03/05/2020 02:49,0,100,203,1,03/05/2020 02:49,94,100,100,51,0,0,0,1,0,0,3,3,3,4,3,3,3,4,2,4,3,3,3,2,2,1,3,2,2,3,2,4,3,4,4,4,5,5,91,91,27,36,52,4,4,4,4,7,4,4,2,2,2,3,23,15,2,5,4,NA,0,ZH-S,snowball,AUS,3,0
10,Australia,04/05/2020 19:50,04/05/2020 20:05,0,100,932,1,04/05/2020 20:05,100,100,0,100,0,0,0,0,0,0,6,6,6,6,6,6,6,3,0,6,1,0,3,0,0,0,0,3,0,0,3,0,3,3,5,5,6,6,100,100,8,0,1,6,5,5,6,10,6,6,0,0,0,4,23,14,2,5,4,NA,0,ZH-S,snowball,AUS,7,0
10,Australia,04/05/2020 20:02,04/05/2020 20:09,0,100,464,1,04/05/2020 20:10,52,95,89,93,0,0,0,0,0,0,0,2,3,2,2,2,2,4,2,1,4,6,5,5,4,4,6,6,3,4,2,3,1,5,6,4,5,3,61,15,100,100,100,4,3,2,2,3,3,3,3,3,9,5,28,15,2,5,4,NA,0,ZH-S,snowball,AUS,4,0
10,Australia,05/05/2020 20:25,05/05/2020 21:43,0,100,4698,1,05/05/2020 21:43,50,70,30,10,0,0,0,1,1,0,2,6,0,3,1,5,0,0,0,1,1,6,2,0,1,1,3,4,3,3,0,0,6,0,1,3,1,0,28,0,100,100,12,2,0,0,0,5,0,0,0,0,7,7,23,17,2,5,"2,4,5",1,0,ZH-S,snowball,AUS,3,0
10,Australia,03/05/2020 03:43,03/05/2020 03:49,0,100,378,1,03/05/2020 03:49,84,99,100,93,0,0,0,0,0,0,3,3,4,3,4,3,3,4,2,4,3,4,3,3,4,3,4,5,2,4,4,3,3,3,4,4,4,3,59,43,64,62,50,3,3,3,4,6,5,5,4,5,8,7,36,20,2,7,1,NA,0,EN,snowball,AUS,2,0
10,Australia,07/05/2020 00:58,07/05/2020 01:09,0,100,610,1,07/05/2020 01:09,89,83,86,89,0,1,1,0,1,1,3,2,3,2,2,3,2,4,2,3,0,3,0,3,1,3,3,1,2,1,2,2,3,0,1,1,3,3,88,91,2,11,11,4,3,3,4,8,3,3,2,3,4,2,59,NA,2,9,2,NA,0,EN,snowball,AUS,2,0
10,Australia,06/05/2020 21:48,06/05/2020 22:07,0,100,1108,1,06/05/2020 22:07,77,92,81,61,0,0,0,0,0,1,2,5,4,2,3,3,3,3,3,4,1,2,2,1,1,2,2,3,1,3,2,2,2,4,3,5,4,3,71,81,19,50,29,3,4,4,3,6,3,3,3,3,8,4,22,16,2,7,2,NA,0,EN,snowball,AUS,5,0
10,Australia,05/05/2020 21:12,05/05/2020 21:23,0,100,628,1,05/05/2020 21:23,99,80,91,93,1,1,0,1,0,0,4,4,5,5,4,4,5,4,2,4,2,3,5,1,2,3,3,5,2,2,2,3,2,4,3,3,4,4,73,91,64,55,81,4,4,5,4,6,5,3,4,3,2,4,65,16,1,7,2,NA,0,ZH-T,snowball,AUS,2,0
10,Australia,06/05/2020 00:21,06/05/2020 00:27,0,100,341,1,06/05/2020 00:27,50,85,61,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,6,0,4,1,6,4,3,4,6,5,4,6,4,3,3,3,3,61,0,100,45,100,3,3,2,0,2,1,2,3,3,7,5,17,12,2,5,2,NA,1,EN,snowball,AUS,9,0
10,Australia,06/05/2020 05:45,06/05/2020 05:51,0,100,391,1,06/05/2020 05:51,83,100,100,100,1,0,0,1,0,0,3,3,4,4,2,4,6,5,4,5,3,4,3,4,3,3,3,2,1,3,2,4,3,4,4,3,5,6,91,91,74,48,67,4,4,4,5,4,4,3,3,4,6,7,34,18,2,7,1,NA,0,ZH-S,snowball,AUS,3,0
10,Australia,08/05/2020 11:09,08/05/2020 11:16,0,100,422,1,08/05/2020 11:16,100,87,80,100,0,0,0,0,0,0,6,3,4,4,4,5,2,3,2,3,2,3,4,2,0,5,1,1,0,3,2,3,2,2,3,2,4,4,77,76,44,16,6,3,3,3,3,6,4,5,4,4,0,0,24,17,2,4,1,NA,0,ZH-S,snowball,AUS,3,0
10,Australia,19/04/2020 00:53,19/04/2020 01:02,0,100,584,1,19/04/2020 01:03,92,100,91,100,0,1,0,0,1,0,4,3,4,3,5,5,3,3,2,3,3,3,4,4,1,3,4,4,3,2,4,4,5,4,5,4,4,2,81,68,58,83,20,4,5,3,5,7,5,5,1,3,6,10,40,17,2,6,4,NA,0,ID,snowball,AUS,3,0
10,Australia,04/05/2020 19:58,04/05/2020 20:19,0,100,1286,1,04/05/2020 20:19,100,100,100,72,0,0,0,1,0,0,4,4,3,3,4,4,5,4,2,4,5,4,5,3,5,1,5,5,2,2,5,5,3,1,3,5,5,5,81,69,86,88,76,4,4,3,3,6,3,3,2,4,7,8,25,19,1,4,4,NA,0,ZH-S,snowball,AUS,2,0
10,Australia,19/04/2020 01:12,19/04/2020 01:23,0,100,689,1,19/04/2020 01:23,82,100,100,78,0,0,0,0,0,0,6,3,6,4,3,6,6,6,6,5,3,3,3,3,0,3,4,0,0,4,3,5,0,4,2,5,6,6,83,54,89,92,0,6,6,6,6,5,3,3,0,0,3,0,40,19,2,5,4,NA,0,ID,snowball,AUS,4,0
10,Australia,05/05/2020 21:16,05/05/2020 21:23,0,100,377,1,05/05/2020 21:23,100,100,88,80,0,0,1,0,0,0,2,3,4,5,4,5,4,5,3,2,2,4,4,3,4,3,2,2,2,3,4,4,3,3,3,3,3,4,76,78,91,61,65,3,4,3,3,5,4,5,4,5,6,4,25,18,2,6,"2,4",NA,0,EN,snowball,AUS,3,0
10,Australia,04/05/2020 02:57,04/05/2020 03:12,0,100,860,1,04/05/2020 03:12,61,100,79,60,0,0,0,0,0,0,2,5,3,3,3,2,5,5,2,2,0,2,1,2,2,2,1,4,1,1,2,2,3,3,3,1,3,3,78,62,10,8,4,5,5,5,5,7,5,3,3,2,1,1,59,17,1,8,3,NA,0,EN,snowball,AUS,3,0
10,Australia,06/05/2020 03:22,06/05/2020 03:32,0,100,642,1,06/05/2020 03:33,81,100,70,63,1,0,0,1,0,0,4,3,3,3,3,5,5,6,2,3,3,5,5,4,2,4,4,3,5,3,3,4,2,4,2,4,4,3,63,47,83,51,2,3,4,5,4,7,4,5,3,4,3,7,16,10,2,8,4,NA,0,EN,snowball,AUS,4,0
10,Australia,05/05/2020 20:58,06/05/2020 03:32,0,100,23647,1,06/05/2020 03:32,95,100,80,100,0,0,0,0,0,0,2,4,3,3,6,3,4,3,0,3,3,6,5,4,3,6,5,5,3,4,4,4,3,3,3,3,4,3,69,82,95,37,24,4,4,3,1,4,6,6,5,5,5,10,34,15,2,3,5,0,1,ZH-S,snowball,AUS,2,0
10,Australia,03/05/2020 00:43,03/05/2020 00:46,0,68,134,0,10/05/2020 00:46,100,0,100,50,0,0,0,1,0,0,1,0,2,3,5,3,5,0,0,2,3,3,1,0,2,2,5,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,ZH-S,snowball,AUS,3,0
10,Australia,03/05/2020 22:07,03/05/2020 22:13,0,100,335,1,03/05/2020 22:13,92,93,91,63,1,0,0,0,0,0,4,4,4,4,4,3,4,5,4,0,4,0,6,0,1,0,3,0,3,2,0,4,4,4,4,4,5,4,83,85,45,33,22,6,6,5,5,5,4,5,3,4,6,5,NA,16,1,6,1,NA,0,EN,snowball,AUS,5,0
10,Australia,05/05/2020 23:31,05/05/2020 23:38,0,100,403,1,05/05/2020 23:38,100,100,100,100,1,0,0,1,0,0,3,5,6,2,4,4,5,3,0,3,1,4,3,3,0,4,3,1,1,3,3,3,4,5,4,5,4,4,77,100,47,81,2,4,4,5,3,6,4,4,3,3,7,8,30,15,2,5,1,NA,0,EN,snowball,AUS,2,0
10,Australia,19/04/2020 17:02,19/04/2020 17:12,0,100,572,1,19/04/2020 17:12,90,100,100,70,0,0,0,0,0,0,3,4,5,3,4,4,4,4,4,5,1,4,4,1,2,1,3,4,1,3,4,4,2,4,4,4,3,3,40,51,41,42,8,4,4,5,3,8,4,3,3,3,2,1,36,22,2,8,1,NA,0,FR,snowball,AUS,5,0
10,Australia,01/05/2020 14:03,01/05/2020 14:10,0,100,375,1,01/05/2020 14:10,100,100,100,100,0,0,0,1,0,0,4,6,6,4,3,6,3,6,3,5,4,6,6,3,0,0,6,6,5,6,5,3,6,6,6,3,3,5,45,47,73,75,86,4,4,2,2,5,6,6,6,6,7,7,33,12,2,6,5,1,0,EN,snowball,AUS,2,0
10,Australia,04/05/2020 21:11,04/05/2020 21:26,0,100,886,1,04/05/2020 21:26,90,10,100,100,0,1,0,1,0,0,4,6,1,6,4,6,6,4,0,1,4,1,1,0,4,1,1,1,1,1,1,1,1,1,6,6,4,6,53,69,31,12,33,6,6,6,6,7,6,6,1,1,5,10,NA,18,1,6,2,NA,1,ZH-S,snowball,AUS,5,0
10,Australia,07/05/2020 16:31,07/05/2020 16:40,0,100,549,1,07/05/2020 16:40,100,100,99,95,0,0,0,1,0,0,5,3,6,3,5,4,3,5,3,2,2,5,5,5,0,4,4,5,1,5,3,4,4,1,4,5,3,2,62,64,49,85,26,4,3,2,2,3,4,4,2,3,6,8,79,24,2,5,3,NA,0,EN,snowball,AUS,3,0
10,Australia,05/05/2020 16:11,05/05/2020 16:20,0,100,527,1,05/05/2020 16:20,90,1,80,100,0,0,0,0,0,0,1,1,1,2,1,1,0,0,1,0,5,5,2,5,2,2,5,6,5,6,5,3,5,1,6,0,1,2,9,3,73,65,89,4,3,0,1,4,5,5,3,5,10,1,28,19,1,3,4,NA,0,EN,snowball,AUS,3,0
10,Australia,04/05/2020 17:01,04/05/2020 17:16,0,100,921,1,04/05/2020 17:16,51,100,100,100,0,0,0,1,0,0,3,5,5,4,3,3,4,4,3,0,0,1,0,1,1,2,3,0,0,2,2,4,4,3,5,5,4,4,100,100,3,5,0,6,6,6,6,9,5,3,1,1,7,5,58,18,1,4,1,NA,0,EN,snowball,AUS,2,0
10,Australia,06/05/2020 04:44,06/05/2020 04:55,0,100,659,1,06/05/2020 04:55,95,100,95,100,0,0,0,1,1,1,5,6,4,4,1,6,4,6,0,6,0,0,0,0,0,0,4,0,0,0,0,4,5,0,3,3,0,6,80,100,21,60,1,6,6,6,6,9,6,0,0,0,0,1,56,16,1,8,1,NA,0,EN,snowball,AUS,6,0
10,Australia,06/05/2020 21:33,06/05/2020 21:43,0,100,592,1,06/05/2020 21:43,15,100,90,87,0,0,0,1,1,0,3,6,3,4,3,3,4,5,4,5,0,0,4,2,0,0,0,0,0,0,3,3,6,2,5,4,2,4,100,100,46,75,34,5,5,5,4,7,4,4,2,3,2,5,30,17,1,7,1,NA,0,ZH-S,snowball,AUS,6,0
10,Australia,06/05/2020 19:29,06/05/2020 19:44,0,100,902,1,06/05/2020 19:44,98,0,98,100,1,0,1,1,0,1,1,3,6,4,3,6,4,3,2,2,6,4,4,5,3,5,4,5,2,6,6,6,5,1,5,4,3,2,79,69,71,59,72,6,5,4,4,7,4,4,1,1,3,3,64,17,2,6,3,NA,0,ZH-S,snowball,AUS,2,0
10,Australia,06/05/2020 21:58,06/05/2020 22:11,0,100,742,1,06/05/2020 22:11,2,0,2,2,0,0,0,0,0,0,6,6,6,6,6,6,6,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,2,2,NA,NA,NA,6,6,5,6,10,6,6,4,0,0,0,52,22,2,6,2,NA,0,ZH-S,snowball,AUS,8,0
10,Australia,06/05/2020 06:57,06/05/2020 07:09,0,100,747,1,06/05/2020 07:09,87,94,99,91,0,0,0,1,1,0,4,3,2,3,6,6,6,4,0,6,0,0,1,3,6,0,2,0,0,0,2,2,2,2,3,3,3,3,91,94,53,43,17,4,4,5,5,7,5,5,1,3,3,3,NA,17,1,6,2,NA,0,ZH-S,snowball,AUS,3,0
10,Australia,06/05/2020 16:16,06/05/2020 23:15,0,100,25171,1,06/05/2020 23:16,7,4,5,2,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,6,100,100,NA,0,NA,6,6,6,6,10,6,6,0,0,0,0,76,16,2,6,3,NA,0,ZH-S,snowball,AUS,10,0
10,Australia,05/05/2020 06:46,05/05/2020 06:56,0,100,583,1,05/05/2020 06:56,91,100,100,100,0,0,0,0,1,0,5,4,5,4,5,4,5,5,4,4,3,4,1,4,3,4,3,3,1,3,2,3,2,3,3,4,4,5,81,82,73,64,32,4,4,4,5,8,4,3,2,2,4,4,22,16,2,6,"2,4",NA,0,EN,snowball,AUS,2,0
